,Medicine URL,Product name,Category
7453,https://www.netmeds.com/prescriptions/enuff-10mg-sachet-1gm,Enuff 10mg Sachet 1gm,Diarrhoea
7454,https://www.netmeds.com/prescriptions/enuff-30mg-sachet-3gm,Enuff 30mg Sachet 3Gm,Diarrhoea
7455,https://www.netmeds.com/prescriptions/enzispor-capsule-10-s,Enzispor Capsule 10'S,Diarrhoea
7456,https://www.netmeds.com/prescriptions/eubioz-capsule-10-s,Eubioz Capsule 10'S,Diarrhoea
7457,https://www.netmeds.com/prescriptions/eugi-sachet-1gm,Eugi Sachet 1gm,Diarrhoea
7458,https://www.netmeds.com/prescriptions/eugipro-2miu-suspension-5ml,Eugipro 2Miu Suspension 5ml,Diarrhoea
7459,https://www.netmeds.com/prescriptions/evebact-capsule-28-s,EVEBACT Capsule 28's,Diarrhoea
7460,https://www.netmeds.com/prescriptions/fembio-capsule-10-s,Fembio Capsule 10'S,Diarrhoea
7461,https://www.netmeds.com/prescriptions/flora-zn-orange-flavour-sachet-1gm,FLORA ZN ORANGE FLAVOUR Sachet 1gm,Diarrhoea
7462,https://www.netmeds.com/prescriptions/floristore-capsule-10-s,Floristore Capsule 10'S,Diarrhoea
7463,https://www.netmeds.com/prescriptions/florobact-capsule-10-s,Florobact Capsule 10'S,Diarrhoea
7464,https://www.netmeds.com/prescriptions/fura-m-tablet-10s,FURA M Tablet 10's,Diarrhoea
7465,https://www.netmeds.com/prescriptions/gastrobact-capsule-10-s,Gastrobact Capsule 10'S,Diarrhoea
7466,https://www.netmeds.com/prescriptions/gastrobact-new-capsule-10-s,GASTROBACT NEW Capsule 10's,Diarrhoea
7467,https://www.netmeds.com/prescriptions/gi-bact-sachet-1gm,GI BACT Sachet 1gm,Diarrhoea
7468,https://www.netmeds.com/prescriptions/gilac-capsule-10-s,Gilac Capsule 10's,Diarrhoea
7469,https://www.netmeds.com/prescriptions/gnorm-capsule-6-s,Gnorm Capsule 6'S,Diarrhoea
7470,https://www.netmeds.com/prescriptions/gnorm-granules-765mg,Gnorm Granules 765mg,Diarrhoea
7471,https://www.netmeds.com/prescriptions/gut-renew-capsule-10-s,GUT Renew Capsule 10'S,Diarrhoea
7472,https://www.netmeds.com/prescriptions/gutcure-suspension-5ml,GUTCURE Suspension 5ml,Diarrhoea
7473,https://www.netmeds.com/prescriptions/gutgermina-oral-suspension-5ml,GUTGERMINA Oral Suspension 5ml,Diarrhoea
7474,https://www.netmeds.com/prescriptions/gutnext-powder-1gm,Gutnext Powder 1gm,Diarrhoea
7475,https://www.netmeds.com/prescriptions/gutplus-capsule-10-s,GUTPLUS Capsule 10's,Diarrhoea
7476,https://www.netmeds.com/prescriptions/gutsium-capsule-10-s,Gutsium Capsule 10'S,Diarrhoea
7477,https://www.netmeds.com/prescriptions/gutspert-oral-suspension-5ml,Gutspert Oral Suspension 5ml,Diarrhoea
7478,https://www.netmeds.com/prescriptions/haltz-100mg-capsule-10-s,HALTZ 100mg Capsule 10's,Diarrhoea
7479,https://www.netmeds.com/prescriptions/imodium-capsule-4-s,Imodium Capsule 4'S,Diarrhoea
7480,https://www.netmeds.com/prescriptions/inbalanse-z-1gm-granule,Inbalanse Z 1gm Granule,Diarrhoea
7481,https://www.netmeds.com/prescriptions/instamune-powder-90gm,Instamune Powder 90gm,Diarrhoea
7482,https://www.netmeds.com/prescriptions/lacfid-sachet-1gm,Lacfid Sachet 1gm,Diarrhoea
7483,https://www.netmeds.com/prescriptions/lactisyn-sachet-1gm,LACTISYN Sachet 1gm,Diarrhoea
7484,https://www.netmeds.com/prescriptions/lactogut-kid-sachet-1gm,Lactogut Kidz Sachet 1gm,Diarrhoea
7485,https://www.netmeds.com/prescriptions/laff-tablet-10-s,Laff Tablet 10'S,Diarrhoea
7486,https://www.netmeds.com/prescriptions/leebiotic-capsule-10-s,Leebiotic Capsule 10'S,Diarrhoea
7487,https://www.netmeds.com/prescriptions/leedott-100mg-capsule-10-s,Leedott 100mg Capsule 10'S,Diarrhoea
7488,https://www.netmeds.com/prescriptions/lobun-capsule-10-s,Lobun Capsule 10'S,Diarrhoea
7489,https://www.netmeds.com/prescriptions/lobun-forte-capsule-10-s,Lobun Forte Capsule 10'S,Diarrhoea
7490,https://www.netmeds.com/prescriptions/lomofen-plus-2mg-tablet-20-s,Lomofen + Tablet 20'S,Diarrhoea
7491,https://www.netmeds.com/prescriptions/lomorest-10mg-sachet-1gm,Lomorest 10mg Sachet 1gm,Diarrhoea
7492,https://www.netmeds.com/prescriptions/loopra-2mg-capsule-10-s,Loopra 2mg Capsule 10'S,Diarrhoea
7493,https://www.netmeds.com/prescriptions/lopak-tablet-10s,LOPAK Tablet 10's,Diarrhoea
7494,https://www.netmeds.com/prescriptions/lopamide-2mg-tablet-10-s,Lopamide 2mg Tablet 10'S,Diarrhoea
7495,https://www.netmeds.com/prescriptions/lopar-capsule-10s,LOPAR Capsule 10's,Diarrhoea
7496,https://www.netmeds.com/prescriptions/lopar-tablet-10s,LOPAR Tablet 10's,Diarrhoea
7497,https://www.netmeds.com/prescriptions/loparet-tablet-10-s,Loparet Tablet 10'S,Diarrhoea
7498,https://www.netmeds.com/prescriptions/loramyl-2mg-tablet-10-s,LORAMYL 2mg Tablet 10's,Diarrhoea
7499,https://www.netmeds.com/prescriptions/lumenta-tablet-10-s,LUMENTA Tablet 10's,Diarrhoea
7500,https://www.netmeds.com/prescriptions/lupigut-capsule-10-s,Lupigut Capsule 10'S,Diarrhoea
7501,https://www.netmeds.com/prescriptions/matrix-tablet-10-s,Matrix Tablet 10'S,Diarrhoea
7502,https://www.netmeds.com/prescriptions/microgut-capsule-10s,MICROGUT Capsule 10's,Diarrhoea
7503,https://www.netmeds.com/prescriptions/neosmile-drops-10ml,Neosmile Drops 10ml,Diarrhoea
7504,https://www.netmeds.com/prescriptions/novogermina-suspension-5ml,Novogermina Suspension 5ml,Diarrhoea
7505,https://www.netmeds.com/prescriptions/noxigyl-syrup-30ml,Noxigyl Syrup 30ml,Diarrhoea
7506,https://www.netmeds.com/prescriptions/noxigyl-tablet-10-s,Noxigyl Tablet 10'S,Diarrhoea
7507,https://www.netmeds.com/prescriptions/nutrolin-b-syrup-60ml,Nutrolin B Syrup 60ml,Diarrhoea
7508,https://www.netmeds.com/prescriptions/nutrolin-b-new-ped-tablet-10-s,NUTROLIN B NEW PED Tablet 10's,Diarrhoea
7509,https://www.netmeds.com/prescriptions/nutrolin-b-plus-capsule-15-s,Nutrolin B Plus Capsule 15'S,Diarrhoea
7510,https://www.netmeds.com/prescriptions/o2-pro-oral-suspension-5ml,O2 Pro Oral Suspension 5ml,Diarrhoea
7511,https://www.netmeds.com/prescriptions/oxalo-capsule-10-s,Oxalo Capsule 10'S,Diarrhoea
7512,https://www.netmeds.com/prescriptions/oxbind-capsule-10-s,OXBIND Capsule 10's,Diarrhoea
7513,https://www.netmeds.com/prescriptions/parabact-tablet-20-s,PARABACT Tablet 20's,Diarrhoea
7514,https://www.netmeds.com/prescriptions/pre-pro-capsule-10-s,PRE Pro Capsule 10'S,Diarrhoea
7515,https://www.netmeds.com/prescriptions/pre-pro-kid-l-powder-1-2gm,PRE PRO KID L Powder 1.2gm,Diarrhoea
7516,https://www.netmeds.com/prescriptions/prepro-kid-powder-1gm,Prepro Kid Powder 1gm,Diarrhoea
7517,https://www.netmeds.com/prescriptions/prepro-hs-capsule-10-s,Prepro HS Capsule 10'S,Diarrhoea
7518,https://www.netmeds.com/prescriptions/presential-capsule-10s,PRESENTIAL Capsule 10's,Diarrhoea
7519,https://www.netmeds.com/prescriptions/probigress-capsule-10-s,Probigress Capsule 10'S,Diarrhoea
7520,https://www.netmeds.com/prescriptions/procillus-gg-10-sachet-1-s,Procillus Gg 10 Sachet 1's,Diarrhoea
7521,https://www.netmeds.com/prescriptions/progut-suspension-5ml,Progut Suspension 5ml,Diarrhoea
7522,https://www.netmeds.com/prescriptions/progut-o-suspension-5ml,Progut O Suspension 5ml,Diarrhoea
7523,https://www.netmeds.com/prescriptions/protectis-baby-drops-5ml,PROTECTIS BABY Drops 5ml,Diarrhoea
7524,https://www.netmeds.com/prescriptions/providac-capsule-14-s,Providac Capsule 14'S,Diarrhoea
7525,https://www.netmeds.com/prescriptions/prosig-suspension-6x5ml,PROSIG Suspension 6X5ml,Diarrhoea
7526,https://www.netmeds.com/prescriptions/racaril-100mg-capsule-10s,RACARIL 100mg Capsule 10's,Diarrhoea
7527,https://www.netmeds.com/prescriptions/racebase-50-282-5mg-tablet-10-s,Racebase Tablet 10'S,Diarrhoea
7528,https://www.netmeds.com/prescriptions/racedot-100mg-capsule-6-s,Racedot 100mg Capsule 6'S,Diarrhoea
7529,https://www.netmeds.com/prescriptions/racex-100mg-capsule-10-s,RACEX 100mg Capsule 10's,Diarrhoea
7530,https://www.netmeds.com/prescriptions/redotil-100mg-capsule-15-s,Redotil 100mg Capsule 15'S,Diarrhoea
7531,https://www.netmeds.com/prescriptions/redotil-sachet-1gm,Redotil Sachet 1gm,Diarrhoea
7532,https://www.netmeds.com/prescriptions/reflora-z-powder-1gm,Reflora Z Powder 1gm,Diarrhoea
7533,https://www.netmeds.com/prescriptions/reflora-r-powder-1gm,Reflora R Powder 1gm,Diarrhoea
7534,https://www.netmeds.com/prescriptions/relac-tablet-10-s,Relac Tablet 10'S,Diarrhoea
7535,https://www.netmeds.com/prescriptions/remune-al-sachet-powder-1gm,Remune AL Sachet Powder 1gm,Diarrhoea
7536,https://www.netmeds.com/prescriptions/ridol-tablet-10-s,Ridol Tablet 10'S,Diarrhoea
7537,https://www.netmeds.com/prescriptions/rinilab-capsule-10s,RINILAB Capsule 10's,Diarrhoea
7538,https://www.netmeds.com/prescriptions/rokamide-2mg-tablet-10-s,Rokamide 2mg Tablet 10'S,Diarrhoea
7539,https://www.netmeds.com/prescriptions/roko-2mg-capsule-10-s,Roko 2mg Capsule 10'S,Diarrhoea
7540,https://www.netmeds.com/prescriptions/sacctik-plus-oral-suspension-6x5ml,Sacctik Plus Oral Suspension 6x5ml,Diarrhoea
7541,https://www.netmeds.com/prescriptions/sacro-hp-dry-syrup-50ml,Sacro HP Dry Syrup 50ml,Diarrhoea
7542,https://www.netmeds.com/prescriptions/sacrolyte-5billion-spores-powder-1-s,Sacrolyte 5 Billion Cfu Powder 1's,Diarrhoea
7543,https://www.netmeds.com/prescriptions/sporlac-dry-syrup-50ml,Sporlac Dry Syrup 50ml,Diarrhoea
7544,https://www.netmeds.com/prescriptions/sporlac-plus-powder-1gm,Sporlac Plus Powder 1gm,Diarrhoea
7545,https://www.netmeds.com/prescriptions/sporlac-powder-sachet-4x1gm,Sporlac Powder Sachet 4X1gm,Diarrhoea
7546,https://www.netmeds.com/prescriptions/sporlac-tablet-20-s,Sporlac Tablet 20'S,Diarrhoea
7547,https://www.netmeds.com/prescriptions/sporlac-ab-powder-1gm,Sporlac AB Powder 1gm,Diarrhoea
7548,https://www.netmeds.com/prescriptions/sporlac-ds-tablet-20-s,Sporlac DS Tablet 20'S,Diarrhoea
7549,https://www.netmeds.com/prescriptions/sporlac-plus-capsule-10-s,Sporlac Plus Capsule 10'S,Diarrhoea
7550,https://www.netmeds.com/prescriptions/starlop-2mg-tablet-10-s,STARLOP 2mg Tablet 10's,Diarrhoea
7551,https://www.netmeds.com/prescriptions/superdac-tablet-10-s,SUPERDAC Tablet 10's,Diarrhoea
7552,https://www.netmeds.com/prescriptions/superflora-gg-sachet-1gm,Superflora GG Sachet 1gm,Diarrhoea
7553,https://www.netmeds.com/prescriptions/symbulardi-capsule-10s,SYMBULARDI Capsule 10's,Diarrhoea
7554,https://www.netmeds.com/prescriptions/tininor-sf-tablet-10-s,TININOR SF Tablet 10's,Diarrhoea
7555,https://www.netmeds.com/prescriptions/totalis-capsule-14s,TOTALIS Capsule 14's,Diarrhoea
7556,https://www.netmeds.com/prescriptions/toxiphage-capsule-20s,TOXIPHAGE Capsule 20's,Diarrhoea
7557,https://www.netmeds.com/prescriptions/toxiphage-forte-capsule-10s,TOXIPHAGE FORTE Capsule 10's,Diarrhoea
7558,https://www.netmeds.com/prescriptions/tropamide-2mg-tablet-10-s,TROPAMIDE 2mg Tablet 10's,Diarrhoea
7559,https://www.netmeds.com/prescriptions/tufpro-suspension-10x5ml,Tufpro Suspension 10X5ml,Diarrhoea
7560,https://www.netmeds.com/prescriptions/utivax-capsule-10-s,UTIVAX Capsule 10's,Diarrhoea
7561,https://www.netmeds.com/prescriptions/velgut-capsule-10-s,Velgut Capsule 10'S,Diarrhoea
7562,https://www.netmeds.com/prescriptions/vibact-0-5gm-powder,Vibact 0.5gm Powder,Diarrhoea
7563,https://www.netmeds.com/prescriptions/vibact-capsule-10-s,Vibact Capsule 10'S,Diarrhoea
7564,https://www.netmeds.com/prescriptions/vibact-dry-syrup-50ml,Vibact Dry Syrup 50ml,Diarrhoea
7565,https://www.netmeds.com/prescriptions/vibact-ds-capsule-10-s,Vibact DS Capsule 10'S,Diarrhoea
7566,https://www.netmeds.com/prescriptions/vitagut-capsule-10-s,Vitagut Capsule 10'S,Diarrhoea
7567,https://www.netmeds.com/prescriptions/vizylac-capsule-15-s,Vizylac Capsule 15'S,Diarrhoea
7568,https://www.netmeds.com/prescriptions/vizylac-dry-syrup-60ml,Vizylac Dry Syrup 60ml,Diarrhoea
7569,https://www.netmeds.com/prescriptions/vizylac-dt-tablet-10-s,Vizylac DT Tablet 10'S,Diarrhoea
7570,https://www.netmeds.com/prescriptions/vsl-3-capsule-10-s,VSL 3 Capsule 10'S,Diarrhoea
7571,https://www.netmeds.com/prescriptions/walamycin-suspension-30ml,Walamycin Suspension 30ml,Diarrhoea
7572,https://www.netmeds.com/prescriptions/yogut-capsule-10-s,Yogut Capsule 10'S,Diarrhoea
7573,https://www.netmeds.com/prescriptions/324690,ZEDOTT BABY SACHET 1GM,Diarrhoea
7574,https://www.netmeds.com/prescriptions/zedott-100mg-capsule-10-s,Zedott 100mg Capsule 10'S,Diarrhoea
7575,https://www.netmeds.com/prescriptions/zedott-dt-10mg-tablet-10-s,Zedott DT 10mg Tablet 10'S,Diarrhoea
7576,https://www.netmeds.com/prescriptions/zedott-dt-30mg-tablet-10-s,Zedott DT 30mg Tablet 10'S,Diarrhoea
7577,https://www.netmeds.com/prescriptions/zeebon-r-suspension-5ml,Zeebon R Suspension 5ml,Diarrhoea
7578,https://www.netmeds.com/prescriptions/zeegut-capsule-10-s,Zeegut Capsule 10'S,Diarrhoea
7579,https://www.netmeds.com/prescriptions/zeegut-p-powder-1gm,Zeegut P Powder 1gm,Diarrhoea
7580,https://www.netmeds.com/prescriptions/zegat-capsule-10s,ZEGAT Capsule 10's,Diarrhoea
7581,https://www.netmeds.com/prescriptions/agna-10000-capsule-10-s,Agna 10000 Capsule 10'S,Digestion
7582,https://www.netmeds.com/prescriptions/agna-25000-capsule-10-s,Agna 25000 Capsule 10'S,Digestion
7583,https://www.netmeds.com/prescriptions/al5zyme-capsule-10-s,Al5Zyme Capsule 10'S,Digestion
7584,https://www.netmeds.com/prescriptions/al5zyme-drops-15ml,Al5Zyme Drops 15ml,Digestion
7585,https://www.netmeds.com/prescriptions/al5zyme-100ml-liquid,Al5zyme Liquid 100ml,Digestion
7586,https://www.netmeds.com/prescriptions/anglozyme-pineapple-flavour-syrup-100ml,ANGLOZYME PINEAPPLE FLAVOUR Syrup 100ml,Digestion
7587,https://www.netmeds.com/prescriptions/apigest-oral-drops-15ml,APIGEST Oral Drops 15ml,Digestion
7588,https://www.netmeds.com/prescriptions/aristozyme-capsule-15-s,Aristozyme Capsule 15'S,Digestion
7589,https://www.netmeds.com/prescriptions/aristozyme-drops-15ml,Aristozyme Drops 15ml,Digestion
7590,https://www.netmeds.com/prescriptions/aristozyme-liquid-200ml,Aristozyme Liquid 200ml,Digestion
7591,https://www.netmeds.com/prescriptions/aristozyme-gold-tablet-10s,ARISTOZYME GOLD Tablet 10's,Digestion
7592,https://www.netmeds.com/prescriptions/bbid-syrup-200ml,BBID Syrup 200ml,Digestion
7593,https://www.netmeds.com/prescriptions/bestozyme-capsule-15-s,Bestozyme Capsule 15'S,Digestion
7594,https://www.netmeds.com/prescriptions/bestozyme-drops-15ml,Bestozyme Drops 15ml,Digestion
7595,https://www.netmeds.com/prescriptions/bestozyme-syrup-200ml,Bestozyme Syrup 200ml,Digestion
7596,https://www.netmeds.com/prescriptions/carmicide-adult-syrup-100ml,Carmicide Adult Syrup 100ml,Digestion
7597,https://www.netmeds.com/prescriptions/carmicide-pead-syrup-100ml,Carmicide Paed Liquid 100ml,Digestion
7598,https://www.netmeds.com/prescriptions/carmopeptin-drops-15ml,Carmopeptin Drops 15ml,Digestion
7599,https://www.netmeds.com/prescriptions/catalyd-drops-15ml,CATALYD Drops 15ml,Digestion
7600,https://www.netmeds.com/prescriptions/colicaid-ez-drops-15ml,Colicaid EZ Drops 15ml,Digestion
7601,https://www.netmeds.com/prescriptions/colinol-drops-15ml,COLINOL Drops 15ml,Digestion
7602,https://www.netmeds.com/prescriptions/creact-10000-capsule-10s,CREACT 10000 Capsule 10's,Digestion
7603,https://www.netmeds.com/prescriptions/creact-25000-capsule-10s,CREACT 25000 Capsule 10's,Digestion
7604,https://www.netmeds.com/prescriptions/creon-10000-capsule-15-s,Creon 10000 Capsule 15'S,Digestion
7605,https://www.netmeds.com/prescriptions/creon-25000-capsule-10-s,Creon 25000 Capsule 10'S,Digestion
7606,https://www.netmeds.com/prescriptions/creon-40000-capsule-10-s,Creon 40000 Capsule 10'S,Digestion
7607,https://www.netmeds.com/prescriptions/creon-sd-minimicrospheres-30gm,CREON SD Minimicrospheres 30gm,Digestion
7608,https://www.netmeds.com/prescriptions/digemax-tablet-10-s,Digemax Tablet 10'S,Digestion
7609,https://www.netmeds.com/prescriptions/digeplex-drops-15ml,Digeplex Drops 15ml,Digestion
7610,https://www.netmeds.com/prescriptions/digeplex-liquid-200ml,Digeplex Syrup 200 ml,Digestion
7611,https://www.netmeds.com/prescriptions/digeplex-readymade-liquid-200ml,DIGEPLEX READYMADE Liquid 200ml,Digestion
7612,https://www.netmeds.com/prescriptions/digeplex-t-tablet-10-s,Digeplex T Tablet 10'S,Digestion
7613,https://www.netmeds.com/prescriptions/digestal-nm-capsule-10-s,Digestal NM Capsule 10'S,Digestion
7614,https://www.netmeds.com/prescriptions/digestomen-p-capsule-10-s,Digestomen P Capsule 10'S,Digestion
7615,https://www.netmeds.com/prescriptions/digipen-junior-syrup-60ml,Digipen Junior Syrup 60ml,Digestion
7616,https://www.netmeds.com/prescriptions/diozyme-tablet-10-s,DIOZYME Tablet 10's,Digestion
7617,https://www.netmeds.com/prescriptions/dipep-capsule-10-s,Dipep Capsule 10'S,Digestion
7618,https://www.netmeds.com/prescriptions/efizyme-tablet-10-s,Efizyme Tablet 10'S,Digestion
7619,https://www.netmeds.com/prescriptions/enuff-xtra-sachet-1gm,Enuff Xtra Sachet 1gm,Digestion
7620,https://www.netmeds.com/prescriptions/enzar-10000-capsule-10-s,Enzar 10000 Capsule 10'S,Digestion
7621,https://www.netmeds.com/prescriptions/enzar-40000-capsule-10-s,Enzar 40000 Capsule 10'S,Digestion
7622,https://www.netmeds.com/prescriptions/enzar-forte-tablet-15-s,Enzar Forte Tablet 15'S,Digestion
7623,https://www.netmeds.com/prescriptions/enzar-hs-capsule-10-s,Enzar HS Capsule 10'S,Digestion
7624,https://www.netmeds.com/prescriptions/enzase-25000-tablet-10-s,Enzase 25000 Tablet 10's,Digestion
7625,https://www.netmeds.com/prescriptions/enzoblend-syrup-200ml,Enzoblend Syrup 200ml,Digestion
7626,https://www.netmeds.com/prescriptions/enzox-plus-tablet-10-s,ENZOX PLUS Tablet 10's,Digestion
7627,https://www.netmeds.com/prescriptions/garlic-pearls-capsule-100-s,Garlic Pearls Capsule 100'S,Digestion
7628,https://www.netmeds.com/prescriptions/gas-o-fast-plus-tablet-2-s,GAS O Fast Plus Tablet 2'S,Digestion
7629,https://www.netmeds.com/prescriptions/glomune-lemon-flavour-sachet-15gm,GLOMUNE LEMON FLAVOUR Sachet 15gm,Digestion
7630,https://www.netmeds.com/prescriptions/gsoft-orange-flavour-dry-syrup-50ml,GSOFT ORANGE FLAVOUR Dry Syrup 50ml,Digestion
7631,https://www.netmeds.com/prescriptions/kinderzyme-drops-15ml,KINDERZYME Drops 15ml,Digestion
7632,https://www.netmeds.com/prescriptions/krease-tablet-10-s,Krease Tablet 10'S,Digestion
7633,https://www.netmeds.com/prescriptions/lipcerna-25000mg-capsule-10-s,Lipcerna 25000mg Capsule 10'S,Digestion
7634,https://www.netmeds.com/prescriptions/lupase-10000-tablet-10-s,Lupase 10000 Tablet 10'S,Digestion
7635,https://www.netmeds.com/prescriptions/lupase-25000-tablet-10-s,Lupase 25000 Tablet 10'S,Digestion
7636,https://www.netmeds.com/prescriptions/lupizyme-capsule-10-s,Lupizyme Capsule 10'S,Digestion
7637,https://www.netmeds.com/prescriptions/lupizyme-syrup-200ml,Lupizyme Syrup 200ml,Digestion
7638,https://www.netmeds.com/prescriptions/lupizyme-plus-orange-syrup-200ml,Lupizyme Plus Orange Syrup 200ml,Digestion
7639,https://www.netmeds.com/prescriptions/mactase-drops-15ml,MACTASE Drops 15ml,Digestion
7640,https://www.netmeds.com/prescriptions/maxizym-syrup-200ml,Maxizym Syrup 200ml,Digestion
7641,https://www.netmeds.com/prescriptions/multizyme-pineapple-flavour-syrup-200ml,MULTIZYME + PINEAPPLE FLAVOUR Syrup 200ml,Digestion
7642,https://www.netmeds.com/prescriptions/neopeptine-drops-15ml,Neopeptine Drops 15ml,Digestion
7643,https://www.netmeds.com/prescriptions/neopeptine-liquid-100ml,Neopeptine Liquid 100ml,Digestion
7644,https://www.netmeds.com/prescriptions/neopeptine-liquid-60ml,Neopeptine Liquid 60ml,Digestion
7645,https://www.netmeds.com/prescriptions/overzyme-syrup-200ml,Overzyme Syrup 200ml,Digestion
7646,https://www.netmeds.com/prescriptions/pancrehenz-10000-capsule-10-s,Pancrehenz 10000 Capsule 10'S,Digestion
7647,https://www.netmeds.com/prescriptions/pankreoflat-liquid-100ml,Pankreoflat Liquid 100ml,Digestion
7648,https://www.netmeds.com/prescriptions/pankreoflat-tablet-15-s,Pankreoflat Tablet 15'S,Digestion
7649,https://www.netmeds.com/prescriptions/panlipase-25000iu-capsule-10-s,Panlipase 25000 Capsule 10'S,Digestion
7650,https://www.netmeds.com/prescriptions/panlipase-capsule-10-s,Panlipase Capsule 10'S,Digestion
7651,https://www.netmeds.com/prescriptions/panzynorm-hs-tablet-10-s,Panzynorm HS Tablet 10'S,Digestion
7652,https://www.netmeds.com/prescriptions/panzynorm-n-tablet-10-s,Panzynorm N Tablet 10'S,Digestion
7653,https://www.netmeds.com/prescriptions/pudina-pci-capsule-10s,PUDINA (PCI) Capsule 10's,Digestion
7654,https://www.netmeds.com/prescriptions/pankreoflat-hd-tablet-10s,PANKREOFLAT HD Tablet 10's,Digestion
7655,https://www.netmeds.com/prescriptions/softolax-sf-powder-100gm,Softolax SF Powder 100gm,Digestion
7656,https://www.netmeds.com/prescriptions/synprotik-forte-capsule-10-s,SYNPROTIK FORTE Capsule 10's,Digestion
7657,https://www.netmeds.com/prescriptions/tummy-soft-dry-syrup-50ml,Tummy Soft Dry Syrup 50ml,Digestion
7658,https://www.netmeds.com/prescriptions/ucizyme-tablet-15s,UCIZYME Tablet 15's,Digestion
7659,https://www.netmeds.com/prescriptions/ultizyme-capsule-10-s,Ultizyme Capsule 10'S,Digestion
7660,https://www.netmeds.com/prescriptions/unienzyme-drops-15ml,Unienzyme Drops 15ml,Digestion
7661,https://www.netmeds.com/prescriptions/unienzyme-liquid-200ml,Unienzyme Liquid 200ml,Digestion
7662,https://www.netmeds.com/prescriptions/unienzyme-tablet-15-s,Unienzyme Tablet 15'S,Digestion
7663,https://www.netmeds.com/prescriptions/utipac-capsule-10-s,Utipac Capsule 10'S,Digestion
7664,https://www.netmeds.com/prescriptions/vitazyme-capsule-10-s,Vitazyme Capsule 10'S,Digestion
7665,https://www.netmeds.com/prescriptions/vitazyme-drops-15ml,Vitazyme Drops 15ml,Digestion
7666,https://www.netmeds.com/prescriptions/vitazyme-liquid-200ml,Vitazyme Liquid 200ml,Digestion
7667,https://www.netmeds.com/prescriptions/winpert-25000iu-capsule-10-s,Winpert 25000IU Capsule 10'S,Digestion
7668,https://www.netmeds.com/prescriptions/xymex-drops-15ml,Xymex Drops 15ml,Digestion
7669,https://www.netmeds.com/prescriptions/xymex-syrup-200ml,Xymex Syrup 200ml,Digestion
7670,https://www.netmeds.com/prescriptions/xymex-mps-tablet-10-s,Xymex MPS Tablet 10'S,Digestion
7671,https://www.netmeds.com/prescriptions/add-tears-eye-drops-10ml,ADD Tears Eye Drops 10ml,Dry
7672,https://www.netmeds.com/prescriptions/aquagold-eye-drops-10ml,AQUAGOLD Eye Drops 10ml,Dry
7673,https://www.netmeds.com/prescriptions/aqualube-eye-drops-10ml,Aqualube Eye Drops 10ml,Dry
7674,https://www.netmeds.com/prescriptions/aqualube-liquigel-eye-drops-10ml,Aqualube Liquigel Eye Drops 10ml,Dry
7675,https://www.netmeds.com/prescriptions/aquanac-eye-drops-10ml,AQUANAC Eye Drops 10ml,Dry
7676,https://www.netmeds.com/prescriptions/aquaray-eye-drops-10ml,AQUARAY Eye Drops 10ml,Dry
7677,https://www.netmeds.com/prescriptions/aquaray-gel-eye-drops-10ml,AQUARAY GEL Eye Drops 10ml,Dry
7678,https://www.netmeds.com/prescriptions/aquaray-plus-eye-drops-10ml,AQUARAY PLUS Eye Drops 10ml,Dry
7679,https://www.netmeds.com/prescriptions/aquasurge-eye-drops-10ml,Aquasurge Eye Drops 10ml,Dry
7680,https://www.netmeds.com/prescriptions/aquasurge-max-eye-drops-10ml,Aquasurge Max Eye Drops 10ml,Dry
7681,https://www.netmeds.com/prescriptions/ara-eye-gel-10gm,ARA Eye Gel 10gm,Dry
7682,https://www.netmeds.com/prescriptions/artelub-eye-drops-10ml,ARTELUB Eye Drops 10ml,Dry
7683,https://www.netmeds.com/prescriptions/at-plus-eye-drops-10ml,AT PLUS Eye Drops 10ml,Dry
7684,https://www.netmeds.com/prescriptions/bepochek-eye-drops-5ml,BEPOCHEK Eye Drops 5ml,Dry
7685,https://www.netmeds.com/prescriptions/c-nac-eye-drops-10ml,C Nac Eye Drops 10ml,Dry
7686,https://www.netmeds.com/prescriptions/caracsol-eye-drops-10ml,Caracsol Eye Drops 10ml,Dry
7687,https://www.netmeds.com/prescriptions/care-tears-1-gel-15ml,Care Tears 1% Gel 15ml,Dry
7688,https://www.netmeds.com/prescriptions/centagesic-eye-drops-5ml,Centagesic Eye Drops 5ml,Dry
7689,https://www.netmeds.com/prescriptions/comfortz-eye-drops-10ml,COMFORTZ Eye Drops 10ml,Dry
7690,https://www.netmeds.com/prescriptions/comoist-eye-drops-10ml,Comoist Eye Drops 10ml,Dry
7691,https://www.netmeds.com/prescriptions/compu-drops-1-eye-drops-10ml,COMPU DROPS 1% Eye Drops 10ml,Dry
7692,https://www.netmeds.com/prescriptions/dru-eye-drops-10ml,DRU Eye Drops 10ml,Dry
7693,https://www.netmeds.com/prescriptions/eco-tears-eye-drops-15ml,ECO Tears Eye Drops 15ml,Dry
7694,https://www.netmeds.com/prescriptions/eco-tears-gel-10ml,ECO Tears Gel 10ml,Dry
7695,https://www.netmeds.com/prescriptions/ecomoist-ultra-eye-drops-10ml,Ecomoist Ultra Eye Drops 10ml,Dry
7696,https://www.netmeds.com/prescriptions/enlube-fusion-eye-drops-10ml,ENLUBE FUSION Eye Drops 10ml,Dry
7697,https://www.netmeds.com/prescriptions/eubri-eye-drops-10ml,Eubri Eye Drops 10ml,Dry
